SEASON,MONTH,YEAR,DATE_FROM,DATE_TO,TEAM_ABBREVIATION,TEAM_NAME,GP,W,L,W_PCT,OFF_RATING,DEF_RATING,NET_RATING,PACE,AST_RATIO,REB_PCT
2023-24,April,2024,04/01/2024,04/30/2024,MIL,Milwaukee Bucks,8,2,6,0.25,109.7,115.6,-6.0,96.81,18.8,0.505
2023-24,April,2024,04/01/2024,04/30/2024,MIN,Minnesota Timberwolves,8,5,3,0.625,115.4,110.2,5.2,98.88,20.0,0.498
2023-24,April,2024,04/01/2024,04/30/2024,NOP,New Orleans Pelicans,8,4,4,0.5,115.4,116.6,-1.2,98.13,19.7,0.482
2023-24,April,2024,04/01/2024,04/30/2024,NYK,New York Knicks,8,6,2,0.75,120.3,115.8,4.5,94.33,19.3,0.501
2023-24,April,2024,04/01/2024,04/30/2024,OKC,Oklahoma City Thunder,8,5,3,0.625,114.4,107.2,7.2,102.19,20.1,0.504
2023-24,April,2024,04/01/2024,04/30/2024,ORL,Orlando Magic,8,4,4,0.5,113.7,113.8,-0.1,96.75,18.1,0.513
2023-24,April,2024,04/01/2024,04/30/2024,PHI,Philadelphia 76ers,7,7,0,1.0,113.6,101.4,12.2,100.16,19.3,0.501
2023-24,April,2024,04/01/2024,04/30/2024,PHX,Phoenix Suns,8,6,2,0.75,114.0,107.0,7.0,98.13,19.9,0.511
2023-24,April,2024,04/01/2024,04/30/2024,POR,Portland Trail Blazers,8,2,6,0.25,101.9,111.5,-9.6,96.69,16.8,0.54
2023-24,April,2024,04/01/2024,04/30/2024,SAC,Sacramento Kings,8,3,5,0.375,113.2,106.7,6.6,97.25,19.0,0.504
2023-24,April,2024,04/01/2024,04/30/2024,SAS,San Antonio Spurs,7,4,3,0.571,106.1,106.8,-0.7,101.48,20.8,0.511
2023-24,April,2024,04/01/2024,04/30/2024,TOR,Toronto Raptors,8,2,6,0.25,107.0,119.7,-12.8,102.38,16.7,0.493
2023-24,April,2024,04/01/2024,04/30/2024,UTA,Utah Jazz,7,2,5,0.286,111.9,122.4,-10.5,98.29,16.8,0.494
2023-24,April,2024,04/01/2024,04/30/2024,WAS,Washington Wizards,7,1,6,0.143,113.8,118.4,-4.6,104.43,19.7,0.449
2024-25,October,2024,10/01/2024,10/31/2024,ATL,Atlanta Hawks,5,2,3,0.4,112.4,118.6,-6.2,104.4,18.3,0.499
2024-25,October,2024,10/01/2024,10/31/2024,BOS,Boston Celtics,5,4,1,0.8,123.1,111.5,11.6,100.31,16.9,0.495
2024-25,October,2024,10/01/2024,10/31/2024,BKN,Brooklyn Nets,5,2,3,0.4,116.1,116.2,-0.1,99.33,18.4,0.499
2024-25,October,2024,10/01/2024,10/31/2024,CHA,Charlotte Hornets,4,2,2,0.5,118.5,118.7,-0.2,100.25,16.1,0.529
2024-25,October,2024,10/01/2024,10/31/2024,CHI,Chicago Bulls,5,3,2,0.6,105.2,108.4,-3.2,107.5,18.8,0.503
2024-25,October,2024,10/01/2024,10/31/2024,CLE,Cleveland Cavaliers,5,5,0,1.0,123.4,105.7,17.7,101.7,20.2,0.487
2024-25,October,2024,10/01/2024,10/31/2024,DAL,Dallas Mavericks,5,3,2,0.6,111.9,111.0,1.0,98.8,17.7,0.474
2024-25,October,2024,10/01/2024,10/31/2024,DEN,Denver Nuggets,4,2,2,0.5,111.6,115.0,-3.4,98.26,18.4,0.492
2024-25,October,2024,10/01/2024,10/31/2024,DET,Detroit Pistons,5,1,4,0.2,109.7,113.8,-4.1,97.0,16.4,0.538
2024-25,October,2024,10/01/2024,10/31/2024,GSW,Golden State Warriors,5,4,1,0.8,118.6,98.4,20.2,101.0,21.0,0.517
2024-25,October,2024,10/01/2024,10/31/2024,HOU,Houston Rockets,5,3,2,0.6,114.0,108.4,5.6,97.4,14.5,0.507
2024-25,October,2024,10/01/2024,10/31/2024,IND,Indiana Pacers,5,2,3,0.4,109.3,115.1,-5.9,100.8,19.7,0.48
2024-25,October,2024,10/01/2024,10/31/2024,LAC,LA Clippers,5,2,3,0.4,110.5,108.8,1.7,99.43,19.0,0.525
2024-25,October,2024,10/01/2024,10/31/2024,LAL,Los Angeles Lakers,5,3,2,0.6,114.7,117.1,-2.4,100.8,18.8,0.525
2024-25,October,2024,10/01/2024,10/31/2024,MEM,Memphis Grizzlies,6,3,3,0.5,113.3,113.3,0.0,104.17,20.0,0.506
2024-25,October,2024,10/01/2024,10/31/2024,MIA,Miami Heat,4,2,2,0.5,109.8,113.0,-3.1,96.5,19.9,0.455
2024-25,October,2024,10/01/2024,10/31/2024,MIL,Milwaukee Bucks,5,1,4,0.2,108.2,116.3,-8.2,102.7,16.2,0.473
2024-25,October,2024,10/01/2024,10/31/2024,MIN,Minnesota Timberwolves,4,2,2,0.5,113.5,112.9,0.6,98.5,18.8,0.49
2024-25,October,2024,10/01/2024,10/31/2024,NOP,New Orleans Pelicans,5,2,3,0.4,105.8,114.3,-8.5,99.3,17.8,0.49
2024-25,October,2024,10/01/2024,10/31/2024,NYK,New York Knicks,4,2,2,0.5,119.6,117.0,2.6,95.0,17.6,0.503
2024-25,October,2024,10/01/2024,10/31/2024,OKC,Oklahoma City Thunder,4,4,0,1.0,108.5,91.3,17.1,103.63,17.3,0.465
2024-25,October,2024,10/01/2024,10/31/2024,ORL,Orlando Magic,5,3,2,0.6,111.8,106.9,4.8,100.6,18.4,0.514
2024-25,October,2024,10/01/2024,10/31/2024,PHI,Philadelphia 76ers,4,1,3,0.25,106.5,113.6,-7.2,98.19,12.8,0.479
2024-25,October,2024,10/01/2024,10/31/2024,PHX,Phoenix Suns,5,4,1,0.8,113.9,110.4,3.5,99.72,19.7,0.483
2024-25,October,2024,10/01/2024,10/31/2024,POR,Portland Trail Blazers,5,2,3,0.4,107.2,113.0,-5.8,99.9,15.4,0.505
2024-25,October,2024,10/01/2024,10/31/2024,SAC,Sacramento Kings,4,2,2,0.5,115.6,109.4,6.2,100.88,19.0,0.486
2024-25,October,2024,10/01/2024,10/31/2024,SAS,San Antonio Spurs,5,2,3,0.4,104.4,107.1,-2.7,98.6,17.6,0.522
2024-25,October,2024,10/01/2024,10/31/2024,TOR,Toronto Raptors,5,1,4,0.2,111.3,119.2,-7.9,101.98,19.1,0.553
2024-25,October,2024,10/01/2024,10/31/2024,UTA,Utah Jazz,5,0,5,0.0,97.8,114.8,-17.0,101.4,15.0,0.505
2024-25,October,2024,10/01/2024,10/31/2024,WAS,Washington Wizards,4,2,2,0.5,112.9,117.5,-4.6,105.0,18.3,0.481
2024-25,November,2024,11/01/2024,11/30/2024,ATL,Atlanta Hawks,16,8,8,0.5,110.7,113.1,-2.4,104.44,20.2,0.511
2024-25,November,2024,11/01/2024,11/30/2024,BOS,Boston Celtics,14,12,2,0.857,120.9,110.8,10.1,97.27,19.3,0.494
2024-25,November,2024,11/01/2024,11/30/2024,BKN,Brooklyn Nets,15,7,8,0.467,114.4,118.0,-3.7,95.54,19.9,0.462
2024-25,November,2024,11/01/2024,11/30/2024,CHA,Charlotte Hornets,16,4,12,0.25,106.3,112.1,-5.8,97.17,16.5,0.507
2024-25,November,2024,11/01/2024,11/30/2024,CHI,Chicago Bulls,16,5,11,0.313,115.5,121.7,-6.1,104.06,20.1,0.478
2024-25,November,2024,11/01/2024,11/30/2024,CLE,Cleveland Cavaliers,15,12,3,0.8,120.5,114.1,6.3,100.4,19.9,0.5
2024-25,November,2024,11/01/2024,11/30/2024,DAL,Dallas Mavericks,15,9,6,0.6,117.2,109.1,8.1,100.83,18.3,0.513
2024-25,November,2024,11/01/2024,11/30/2024,DEN,Denver Nuggets,13,8,5,0.615,116.8,113.3,3.5,101.46,20.9,0.512
2024-25,November,2024,11/01/2024,11/30/2024,DET,Detroit Pistons,17,8,9,0.471,110.8,111.7,-1.0,98.37,18.5,0.511
2024-25,November,2024,11/01/2024,11/30/2024,GSW,Golden State Warriors,14,8,6,0.571,112.4,111.0,1.3,101.46,19.8,0.51
2024-25,November,2024,11/01/2024,11/30/2024,HOU,Houston Rockets,15,11,4,0.733,111.6,102.3,9.3,101.42,16.6,0.531
2024-25,November,2024,11/01/2024,11/30/2024,IND,Indiana Pacers,15,7,8,0.467,113.5,116.9,-3.4,100.4,19.5,0.481
2024-25,November,2024,11/01/2024,11/30/2024,LAC,LA Clippers,16,10,6,0.625,109.8,106.6,3.2,98.09,17.8,0.519
2024-25,November,2024,11/01/2024,11/30/2024,LAL,Los Angeles Lakers,14,8,6,0.571,115.7,117.2,-1.4,98.29,19.8,0.466
2024-25,November,2024,11/01/2024,11/30/2024,MEM,Memphis Grizzlies,14,10,4,0.714,117.5,106.5,11.0,103.71,20.1,0.538
2024-25,November,2024,11/01/2024,11/30/2024,MIA,Miami Heat,13,7,6,0.538,113.5,110.7,2.8,97.48,18.0,0.499
2024-25,November,2024,11/01/2024,11/30/2024,MIL,Milwaukee Bucks,14,9,5,0.643,115.4,111.3,4.1,98.09,18.4,0.495
2024-25,November,2024,11/01/2024,11/30/2024,MIN,Minnesota Timberwolves,15,7,8,0.467,112.0,111.0,0.9,97.78,17.5,0.497
2024-25,November,2024,11/01/2024,11/30/2024,NOP,New Orleans Pelicans,15,2,13,0.133,106.0,119.4,-13.4,97.43,17.2,0.493
2024-25,November,2024,11/01/2024,11/30/2024,NYK,New York Knicks,15,9,6,0.6,121.8,115.9,5.9,97.67,20.7,0.514
2024-25,November,2024,11/01/2024,11/30/2024,OKC,Oklahoma City Thunder,15,11,4,0.733,114.9,106.0,9.0,99.5,18.3,0.473
2024-25,November,2024,11/01/2024,11/30/2024,ORL,Orlando Magic,16,11,5,0.688,110.9,104.3,6.6,96.84,18.2,0.507
2024-25,November,2024,11/01/2024,11/30/2024,PHI,Philadelphia 76ers,14,3,11,0.214,105.6,112.7,-7.1,97.44,16.6,0.47
2024-25,November,2024,11/01/2024,11/30/2024,PHX,Phoenix Suns,14,7,7,0.5,113.2,115.8,-2.6,98.23,19.0,0.51
2024-25,November,2024,11/01/2024,11/30/2024,POR,Portland Trail Blazers,15,6,9,0.4,105.3,113.5,-8.2,100.33,15.6,0.481
2024-25,November,2024,11/01/2024,11/30/2024,SAC,Sacramento Kings,16,7,9,0.438,113.1,113.8,-0.7,98.11,17.6,0.516
2024-25,November,2024,11/01/2024,11/30/2024,SAS,San Antonio Spurs,14,8,6,0.571,113.9,113.0,0.9,98.93,20.8,0.491
2024-25,November,2024,11/01/2024,11/30/2024,TOR,Toronto Raptors,15,4,11,0.267,111.7,114.3,-2.6,98.47,19.4,0.516
2024-25,November,2024,11/01/2024,11/30/2024,UTA,Utah Jazz,14,4,10,0.286,112.4,119.7,-7.3,99.61,18.0,0.518
2024-25,November,2024,11/01/2024,11/30/2024,WAS,Washington Wizards,14,0,14,0.0,102.5,119.4,-16.9,102.82,17.1,0.475
2024-25,December,2024,12/01/2024,12/31/2024,ATL,Atlanta Hawks,12,8,4,0.667,113.5,110.6,2.9,104.64,19.8,0.516
2024-25,December,2024,12/01/2024,12/31/2024,BOS,Boston Celtics,14,8,6,0.571,117.7,106.4,11.2,100.07,18.1,0.516
2024-25,December,2024,12/01/2024,12/31/2024,BKN,Brooklyn Nets,12,3,9,0.25,104.9,112.6,-7.7,96.83,17.3,0.493
2024-25,December,2024,12/01/2024,12/31/2024,CHA,Charlotte Hornets,12,1,11,0.083,104.5,114.5,-9.9,98.73,17.6,0.493
2024-25,December,2024,12/01/2024,12/31/2024,CHI,Chicago Bulls,12,7,5,0.583,111.0,110.4,0.6,103.56,20.8,0.502
2024-25,December,2024,12/01/2024,12/31/2024,CLE,Cleveland Cavaliers,13,12,1,0.923,121.4,106.2,15.2,100.96,20.9,0.495
2024-25,December,2024,12/01/2024,12/31/2024,DAL,Dallas Mavericks,13,8,5,0.615,116.7,112.6,4.0,100.5,17.6,0.492
2024-25,December,2024,12/01/2024,12/31/2024,DEN,Denver Nuggets,14,8,6,0.571,118.8,114.6,4.2,103.48,21.9,0.524
2024-25,December,2024,12/01/2024,12/31/2024,DET,Detroit Pistons,10,5,5,0.5,113.7,119.3,-5.6,102.04,18.9,0.493
2024-25,December,2024,12/01/2024,12/31/2024,GSW,Golden State Warriors,13,4,9,0.308,105.8,112.7,-6.9,99.0,18.4,0.499
2024-25,December,2024,12/01/2024,12/31/2024,HOU,Houston Rockets,12,7,5,0.583,113.0,109.8,3.2,98.04,15.3,0.535
2024-25,December,2024,12/01/2024,12/31/2024,IND,Indiana Pacers,14,7,7,0.5,113.0,113.5,-0.5,101.61,20.0,0.49
2024-25,December,2024,12/01/2024,12/31/2024,LAC,LA Clippers,12,7,5,0.583,110.1,110.7,-0.6,99.54,16.9,0.484
2024-25,December,2024,12/01/2024,12/31/2024,LAL,Los Angeles Lakers,13,7,6,0.538,108.0,112.2,-4.2,99.32,18.5,0.487
2024-25,December,2024,12/01/2024,12/31/2024,MEM,Memphis Grizzlies,14,10,4,0.714,117.1,108.1,9.0,107.93,19.6,0.526
2024-25,December,2024,12/01/2024,12/31/2024,MIA,Miami Heat,13,7,6,0.538,112.1,109.3,2.8,98.06,18.4,0.503
2024-25,December,2024,12/01/2024,12/31/2024,MIL,Milwaukee Bucks,12,7,5,0.583,110.3,108.6,1.7,101.13,18.5,0.491
2024-25,December,2024,12/01/2024,12/31/2024,MIN,Minnesota Timberwolves,13,8,5,0.615,108.1,105.1,3.0,98.23,18.9,0.505
2024-25,December,2024,12/01/2024,12/31/2024,NOP,New Orleans Pelicans,13,1,12,0.077,108.1,118.0,-9.9,102.1,17.6,0.468
2024-25,December,2024,12/01/2024,12/31/2024,NYK,New York Knicks,14,12,2,0.857,118.5,106.5,12.1,98.69,20.1,0.516
2024-25,December,2024,12/01/2024,12/31/2024,OKC,Oklahoma City Thunder,13,12,1,0.923,116.7,103.1,13.7,100.54,18.9,0.491
2024-25,December,2024,12/01/2024,12/31/2024,ORL,Orlando Magic,13,6,7,0.462,105.4,108.5,-3.1,96.58,16.4,0.512
2024-25,December,2024,12/01/2024,12/31/2024,PHI,Philadelphia 76ers,12,9,3,0.75,114.0,111.1,2.9,96.83,17.0,0.491
2024-25,December,2024,12/01/2024,12/31/2024,PHX,Phoenix Suns,13,4,9,0.308,112.9,116.1,-3.2,98.23,19.7,0.489
2024-25,December,2024,12/01/2024,12/31/2024,POR,Portland Trail Blazers,12,3,9,0.25,112.7,124.4,-11.7,99.08,18.0,0.492
2024-25,December,2024,12/01/2024,12/31/2024,SAC,Sacramento Kings,13,5,8,0.385,115.8,113.1,2.7,100.85,19.5,0.501
2024-25,December,2024,12/01/2024,12/31/2024,SAS,San Antonio Spurs,14,7,7,0.5,112.3,112.5,-0.3,99.72,20.5,0.501
2024-25,December,2024,12/01/2024,12/31/2024,TOR,Toronto Raptors,13,2,11,0.154,105.0,118.9,-13.8,103.65,19.4,0.483
2024-25,December,2024,12/01/2024,12/31/2024,UTA,Utah Jazz,12,3,9,0.25,114.8,122.0,-7.2,99.92,18.5,0.523
2024-25,December,2024,12/01/2024,12/31/2024,WAS,Washington Wizards,12,3,9,0.25,104.5,116.3,-11.8,103.31,17.4,0.481
2024-25,January,2025,01/01/2025,01/31/2025,ATL,Atlanta Hawks,15,4,11,0.267,105.6,113.3,-7.8,103.28,18.6,0.481
2024-25,January,2025,01/01/2025,01/31/2025,BOS,Boston Celtics,16,10,6,0.625,115.7,110.8,4.9,95.88,18.8,0.486
2024-25,January,2025,01/01/2025,01/31/2025,BKN,Brooklyn Nets,16,3,13,0.188,103.5,115.8,-12.4,96.56,17.6,0.497
2024-25,January,2025,01/01/2025,01/31/2025,CHA,Charlotte Hornets,13,5,8,0.385,110.1,111.3,-1.1,98.81,17.4,0.511
2024-25,January,2025,01/01/2025,01/31/2025,CHI,Chicago Bulls,16,6,10,0.375,111.1,114.5,-3.4,102.59,19.6,0.5
2024-25,January,2025,01/01/2025,01/31/2025,CLE,Cleveland Cavaliers,15,10,5,0.667,122.3,116.5,5.8,99.33,20.5,0.509
2024-25,January,2025,01/01/2025,01/31/2025,DAL,Dallas Mavericks,16,6,10,0.375,113.2,115.9,-2.8,99.28,18.3,0.506
2024-25,January,2025,01/01/2025,01/31/2025,DEN,Denver Nuggets,17,11,6,0.647,120.7,114.4,6.3,100.0,21.2,0.522
2024-25,January,2025,01/01/2025,01/31/2025,DET,Detroit Pistons,16,10,6,0.625,112.3,109.8,2.5,99.53,17.3,0.522
2024-25,January,2025,01/01/2025,01/31/2025,GSW,Golden State Warriors,16,8,8,0.5,113.6,116.5,-2.9,97.63,20.4,0.508
2024-25,January,2025,01/01/2025,01/31/2025,HOU,Houston Rockets,15,11,4,0.733,118.5,114.2,4.3,98.17,16.2,0.526
2024-25,January,2025,01/01/2025,01/31/2025,IND,Indiana Pacers,12,10,2,0.833,120.1,109.7,10.4,99.5,21.2,0.503
2024-25,January,2025,01/01/2025,01/31/2025,LAC,LA Clippers,15,9,6,0.6,113.7,105.6,8.1,99.21,18.0,0.527
2024-25,January,2025,01/01/2025,01/31/2025,LAL,Los Angeles Lakers,14,9,5,0.643,116.4,111.8,4.6,96.21,19.8,0.499
2024-25,January,2025,01/01/2025,01/31/2025,MEM,Memphis Grizzlies,14,9,5,0.643,120.2,116.7,3.5,102.36,18.4,0.514
2024-25,January,2025,01/01/2025,01/31/2025,MIA,Miami Heat,16,7,9,0.438,111.0,114.8,-3.8,97.16,20.4,0.487
2024-25,January,2025,01/01/2025,01/31/2025,MIL,Milwaukee Bucks,15,9,6,0.6,118.2,113.4,4.8,100.2,19.2,0.505
2024-25,January,2025,01/01/2025,01/31/2025,MIN,Minnesota Timberwolves,16,10,6,0.625,119.1,112.7,6.3,96.72,18.9,0.508
2024-25,January,2025,01/01/2025,01/31/2025,NOP,New Orleans Pelicans,16,7,9,0.438,115.1,117.3,-2.2,100.38,18.5,0.474
2024-25,January,2025,01/01/2025,01/31/2025,NYK,New York Knicks,15,9,6,0.6,118.7,114.2,4.5,98.38,19.0,0.515
2024-25,January,2025,01/01/2025,01/31/2025,OKC,Oklahoma City Thunder,14,10,4,0.714,118.7,107.0,11.6,100.25,18.8,0.495
2024-25,January,2025,01/01/2025,01/31/2025,ORL,Orlando Magic,15,4,11,0.267,102.8,113.7,-10.9,94.82,16.5,0.492
2024-25,January,2025,01/01/2025,01/31/2025,PHI,Philadelphia 76ers,17,6,11,0.353,114.8,119.1,-4.3,97.2,17.9,0.458
2024-25,January,2025,01/01/2025,01/31/2025,PHX,Phoenix Suns,15,10,5,0.667,116.3,113.8,2.6,98.77,20.9,0.486
2024-25,January,2025,01/01/2025,01/31/2025,POR,Portland Trail Blazers,16,8,8,0.5,112.3,112.2,0.1,97.28,17.3,0.5
2024-25,January,2025,01/01/2025,01/31/2025,SAC,Sacramento Kings,14,10,4,0.714,117.7,113.6,4.1,101.21,20.2,0.506
2024-25,January,2025,01/01/2025,01/31/2025,SAS,San Antonio Spurs,12,4,8,0.333,114.3,119.3,-5.0,100.96,20.1,0.493
2024-25,January,2025,01/01/2025,01/31/2025,TOR,Toronto Raptors,15,8,7,0.533,112.7,112.0,0.7,98.63,21.3,0.488
2024-25,January,2025,01/01/2025,01/31/2025,UTA,Utah Jazz,15,3,12,0.2,110.8,116.4,-5.6,99.25,18.1,0.506
2024-25,January,2025,01/01/2025,01/31/2025,WAS,Washington Wizards,17,1,16,0.059,103.1,120.3,-17.2,101.38,17.2,0.481
2024-25,February,2025,02/01/2025,02/28/2025,ATL,Atlanta Hawks,12,5,7,0.417,116.6,117.7,-1.1,103.64,20.4,0.503
2024-25,February,2025,02/01/2025,02/28/2025,BOS,Boston Celtics,11,8,3,0.727,119.8,111.8,8.0,96.18,19.2,0.513
2024-25,February,2025,02/01/2025,02/28/2025,BKN,Brooklyn Nets,11,6,5,0.545,108.0,110.4,-2.4,95.27,17.6,0.51
2024-25,February,2025,02/01/2025,02/28/2025,CHA,Charlotte Hornets,13,2,11,0.154,101.1,116.8,-15.8,98.5,17.2,0.486
2024-25,February,2025,02/01/2025,02/28/2025,CHI,Chicago Bulls,11,3,8,0.273,112.3,118.3,-6.0,101.98,19.2,0.474
2024-25,February,2025,02/01/2025,02/28/2025,CLE,Cleveland Cavaliers,11,10,1,0.909,125.7,108.0,17.7,100.23,19.3,0.527
2024-25,February,2025,02/01/2025,02/28/2025,DAL,Dallas Mavericks,11,6,5,0.545,111.5,115.4,-3.9,99.24,18.1,0.469
2024-25,February,2025,02/01/2025,02/28/2025,DEN,Denver Nuggets,12,10,2,0.833,123.3,112.6,10.7,100.75,21.4,0.542
2024-25,February,2025,02/01/2025,02/28/2025,DET,Detroit Pistons,12,9,3,0.75,120.8,110.8,10.1,102.54,20.6,0.532
2024-25,February,2025,02/01/2025,02/28/2025,GSW,Golden State Warriors,11,8,3,0.727,119.6,108.8,10.8,100.23,20.8,0.505
2024-25,February,2025,02/01/2025,02/28/2025,HOU,Houston Rockets,12,5,7,0.417,110.0,111.8,-1.8,98.38,16.5,0.531
2024-25,February,2025,02/01/2025,02/28/2025,IND,Indiana Pacers,12,7,5,0.583,115.9,115.5,0.4,101.04,21.4,0.462
2024-25,February,2025,02/01/2025,02/28/2025,LAC,LA Clippers,11,4,7,0.364,112.3,115.5,-3.2,99.15,19.0,0.497
2024-25,February,2025,02/01/2025,02/28/2025,LAL,Los Angeles Lakers,12,10,2,0.833,116.2,107.2,9.0,100.21,18.7,0.511
2024-25,February,2025,02/01/2025,02/28/2025,MEM,Memphis Grizzlies,11,6,5,0.545,117.9,115.0,3.0,103.25,18.3,0.518
2024-25,February,2025,02/01/2025,02/28/2025,MIA,Miami Heat,12,5,7,0.417,111.7,114.6,-2.9,96.0,18.8,0.508
2024-25,February,2025,02/01/2025,02/28/2025,MIL,Milwaukee Bucks,12,7,5,0.583,110.4,111.8,-1.4,101.5,18.0,0.467
2024-25,February,2025,02/01/2025,02/28/2025,MIN,Minnesota Timberwolves,13,5,8,0.385,114.5,113.2,1.2,99.74,18.1,0.501
2024-25,February,2025,02/01/2025,02/28/2025,NOP,New Orleans Pelicans,11,4,7,0.364,112.4,118.7,-6.3,101.0,18.3,0.493
2024-25,February,2025,02/01/2025,02/28/2025,NYK,New York Knicks,11,7,4,0.636,114.8,120.1,-5.3,99.84,18.5,0.485
2024-25,February,2025,02/01/2025,02/28/2025,OKC,Oklahoma City Thunder,13,11,2,0.846,124.8,109.6,15.2,101.38,19.8,0.519
2024-25,February,2025,02/01/2025,02/28/2025,ORL,Orlando Magic,12,5,7,0.417,108.2,111.0,-2.7,97.25,16.2,0.508
2024-25,February,2025,02/01/2025,02/28/2025,PHI,Philadelphia 76ers,11,1,10,0.091,109.7,119.0,-9.3,98.5,17.6,0.467
2024-25,February,2025,02/01/2025,02/28/2025,PHX,Phoenix Suns,13,3,10,0.231,114.8,122.0,-7.1,99.91,20.1,0.475
2024-25,February,2025,02/01/2025,02/28/2025,POR,Portland Trail Blazers,12,8,4,0.667,115.2,109.2,6.0,101.41,18.4,0.512
2024-25,February,2025,02/01/2025,02/28/2025,SAC,Sacramento Kings,11,6,5,0.545,116.1,117.5,-1.4,99.79,18.5,0.534
2024-25,February,2025,02/01/2025,02/28/2025,SAS,San Antonio Spurs,12,3,9,0.25,109.1,114.2,-5.1,102.0,20.2,0.45
2024-25,February,2025,02/01/2025,02/28/2025,TOR,Toronto Raptors,12,3,9,0.25,107.6,115.7,-8.1,98.46,18.9,0.478
2024-25,February,2025,02/01/2025,02/28/2025,UTA,Utah Jazz,13,5,8,0.385,112.7,116.9,-4.2,101.56,19.3,0.522
2024-25,February,2025,02/01/2025,02/28/2025,WAS,Washington Wizards,11,4,7,0.364,111.8,115.5,-3.7,100.59,19.1,0.495
2024-25,March,2025,03/01/2025,03/31/2025,ATL,Atlanta Hawks,14,9,5,0.643,121.5,117.6,3.9,101.5,20.8,0.502
2024-25,March,2025,03/01/2025,03/31/2025,BOS,Boston Celtics,15,14,1,0.933,123.3,111.0,12.3,94.83,20.0,0.519
2024-25,March,2025,03/01/2025,03/31/2025,BKN,Brooklyn Nets,17,4,13,0.235,108.6,117.1,-8.6,96.82,18.7,0.482
2024-25,March,2025,03/01/2025,03/31/2025,CHA,Charlotte Hornets,17,5,12,0.294,109.2,118.7,-9.5,97.85,19.4,0.502
2024-25,March,2025,03/01/2025,03/31/2025,CHI,Chicago Bulls,15,9,6,0.6,116.3,114.5,1.8,103.8,20.1,0.507
2024-25,March,2025,03/01/2025,03/31/2025,CLE,Cleveland Cavaliers,16,11,5,0.688,118.5,114.7,3.8,100.66,18.1,0.494
2024-25,March,2025,03/01/2025,03/31/2025,DAL,Dallas Mavericks,16,5,11,0.313,113.6,121.2,-7.6,101.06,18.7,0.46
2024-25,March,2025,03/01/2025,03/31/2025,DEN,Denver Nuggets,15,8,7,0.533,118.3,119.5,-1.2,99.31,21.1,0.514
2024-25,March,2025,03/01/2025,03/31/2025,DET,Detroit Pistons,15,9,6,0.6,118.4,110.1,8.2,101.7,18.7,0.498
2024-25,March,2025,03/01/2025,03/31/2025,GSW,Golden State Warriors,15,11,4,0.733,116.1,109.7,6.4,99.33,20.6,0.513
2024-25,March,2025,03/01/2025,03/31/2025,HOU,Houston Rockets,17,12,5,0.706,118.7,111.2,7.5,98.66,17.2,0.552
2024-25,March,2025,03/01/2025,03/31/2025,IND,Indiana Pacers,17,11,6,0.647,117.1,112.4,4.8,100.88,21.1,0.484
2024-25,March,2025,03/01/2025,03/31/2025,LAC,LA Clippers,16,11,5,0.688,121.2,111.0,10.3,96.25,19.0,0.513
2024-25,March,2025,03/01/2025,03/31/2025,LAL,Los Angeles Lakers,17,9,8,0.529,115.3,116.6,-1.3,98.25,18.6,0.494
2024-25,March,2025,03/01/2025,03/31/2025,MEM,Memphis Grizzlies,16,6,10,0.375,115.9,116.7,-0.8,101.91,19.4,0.502
2024-25,March,2025,03/01/2025,03/31/2025,MIA,Miami Heat,17,6,11,0.353,110.9,110.3,0.6,96.29,19.7,0.49
2024-25,March,2025,03/01/2025,03/31/2025,MIL,Milwaukee Bucks,16,7,9,0.438,117.1,115.3,1.8,99.0,18.5,0.498
2024-25,March,2025,03/01/2025,03/31/2025,MIN,Minnesota Timberwolves,14,11,3,0.786,122.0,110.1,11.8,98.84,20.3,0.514
2024-25,March,2025,03/01/2025,03/31/2025,NOP,New Orleans Pelicans,15,5,10,0.333,110.4,121.6,-11.2,98.03,19.3,0.503
2024-25,March,2025,03/01/2025,03/31/2025,NYK,New York Knicks,15,8,7,0.533,113.2,110.7,2.5,96.26,19.8,0.511
2024-25,March,2025,03/01/2025,03/31/2025,OKC,Oklahoma City Thunder,16,15,1,0.938,123.6,108.4,15.2,101.81,19.8,0.525
2024-25,March,2025,03/01/2025,03/31/2025,ORL,Orlando Magic,15,7,8,0.467,112.6,109.7,2.9,96.1,16.7,0.482
2024-25,March,2025,03/01/2025,03/31/2025,PHI,Philadelphia 76ers,17,3,14,0.176,112.7,123.6,-10.9,99.71,17.3,0.463
2024-25,March,2025,03/01/2025,03/31/2025,PHX,Phoenix Suns,15,7,8,0.467,118.2,121.3,-3.1,96.89,20.9,0.52
2024-25,March,2025,03/01/2025,03/31/2025,POR,Portland Trail Blazers,15,5,10,0.333,113.4,116.3,-2.9,97.81,16.4,0.511
2024-25,March,2025,03/01/2025,03/31/2025,SAC,Sacramento Kings,17,6,11,0.353,114.6,119.4,-4.7,96.96,18.7,0.501
2024-25,March,2025,03/01/2025,03/31/2025,SAS,San Antonio Spurs,17,7,10,0.412,120.6,125.0,-4.4,99.56,20.5,0.478
2024-25,March,2025,03/01/2025,03/31/2025,TOR,Toronto Raptors,15,10,5,0.667,109.6,106.9,2.6,102.0,18.7,0.52
2024-25,March,2025,03/01/2025,03/31/2025,UTA,Utah Jazz,17,1,16,0.059,106.3,119.6,-13.3,102.5,17.3,0.495
